Source	Date	Title	Description	URL	Movie	Coding1	Coding2
Biztoc.com	2024-11-08T00:51:06Z	About 1,100 workers at Toledo, Ohio, Jeep plant face layoffs as company tries to reduce inventory	About 1,100 workers at the Stellantis Jeep factory in Toledo, Ohio, are facing layoffs early next year as the company takes further steps to cut high inventory at dealerships. Stellantis said Thursday that the Toledo South plant, which makes the Jeep Gladiato…	https://biztoc.com/x/3e2e0431c072689f
Deadline	2024-11-12T22:29:38Z	10 Most Anticipated Movies In Theaters At The End Of The Year: From ‘Glicked’ Dual Release To ‘A Great Unknown’	In the summer of 2023, we had “Barbenheimer,” and the holiday season of 2024 will have “Glicked” as Gladiator II star Paul Mescal has dubbed the release date of November 22, on which the Jon M. Chu musical adaptation and the Ridley Scott sequel will debut in …	http://deadline.com/feature/most-anticipated-movies-end-of-year-1236174050/
Nerdist	2024-11-11T20:32:24Z	WICKED Dolls Link to Adult Site on Box By Mistake; Good News for Site, Bad News for Barbie	Oops! Mattel's Wicked fashion dolls accidentally linked to a porn site instead of the movie's promotional page. The dolls have been recalled.  The post WICKED Dolls Link to Adult Site on Box By Mistake; Good News for Site, Bad News for Barbie appeared first o…	https://nerdist.com/article/wicked-movie-dolls-link-to-adult-site-by-mistake/
Gofugyourself.com	2024-11-12T19:09:20Z	This Is Your Reminder That Michelle Yeoh Is Also In Wicked	Also, J.Lo showed up to this! The post This Is Your Reminder That Michelle Yeoh Is Also In Wicked first appeared on Go Fug Yourself.	https://www.gofugyourself.com/this-is-your-reminder-that-michelle-yeoh-is-also-in-wicked-11-2024
Cartoon Brew	2024-11-08T18:12:19Z	The Cartoon Brew Livestream: How Far ‘Moana 2’ Will Go At The Box Office	Watch our livestream starting 11am Pacific / 2pm Eastern.	https://www.cartoonbrew.com/cartoon-brew-livestream/the-cartoon-brew-livestream-how-far-moana-2-will-go-at-the-box-office-243714.html
Biztoc.com	2024-11-11T18:15:19Z	Mattel apologizes for accidentally printing X-rated link on boxes for 'Wicked' dolls	Mattel fashion dolls appear to be temporarily unavailable as the toy manufacturer corrects a packaging error. Mattel Mattel apologized for including an X-rated site link on "Wicked" doll packaging. The error directed users to an adult site instead of the inte…	https://biztoc.com/x/94a5840bd866623c
autosport.com	2024-11-11T13:42:26Z	Film collaboration to take Ferrari to the Maximus for Las Vegas GP	Ferrari will be hoping its fans will be entertained by a new collaboration with Paramount Pictures ahead of the release of Gladiator II.A sequel to the 2000 smash hit starring Russell Crowe, Gladiator II is due for release this Friday (15 November) and the fi…	https://www.autosport.com/f1/news/film-collaboration-to-take-ferrari-to-the-maximus-for-las-vegas-gp/10672171/
Bleeding Cool News	2024-11-10T13:18:09Z	Gladiator II Star Praises Ridley Scott's Unmatched Stylistic Skills	After more than two decades, the epic saga of Gladiator is back with Gladiator II, directed by the visionary filmmaker Ridley Scott, which aims to incorporate more action, higher stakes, and plenty of nostalgia to appease audiences across the board. But that'…	https://bleedingcool.com/movies/gladiator-ii-star-praises-ridley-scotts-unmatched-stylistic-skills/
NBC News	2024-11-11T00:48:14Z	Mattel’s ‘Wicked’ movie dolls mistakenly list pornography site on packaging	Something wicked this way comes on the packaging of Mattel‘s “Wicked” dolls.	https://www.nbcnews.com/news/us-news/mattels-wicked-movie-dolls-mistakenly-list-pornography-site-packaging-rcna179526
Vulture	2024-11-08T16:59:59Z	The 9 Best Movies and TV Shows to Watch This Weekend	The best movies and TV to watch this weekend include Hugh Grant in ‘Heretic,’ the finale of ‘The Penguin,’ new seasons of ‘Yellowstone’ and ‘Arcane,’ and more.	http://www.vulture.com/article/what-to-watch-this-weekend-best-movies-tv-shows-november-8-10.html
VOA News	2024-11-10T19:03:55Z	'Heretic' debuts with $11 million, but 'Venom’ sequel tops box office again	New York — “Venom: The Last Dance” has not been a blockbuster in North American theaters. But in a lethargic fall moviegoing season, even a so-so performing superhero sequel can rule the box office for three straight weeks.   For the third weekend in a row, “…	https://www.voanews.com/a/heretic-debuts-with-11-million-but-venom-sequel-tops-box-office-again/7858952.html
Bleeding Cool News	2024-11-09T23:47:08Z	Gladiator II Star on the Impactful Return of Connie Nielsen	In a recent interview with Collider, director Ridley Scott and actor Paul Mescal shared insightful details about the emotional depth and character-driven focus of their upcoming film, Gladiator II. Mescal, who plays the film's protagonist, emphasized the sign…	https://bleedingcool.com/movies/gladiator-ii-star-on-the-impactful-return-of-connie-nielsen/
Screen Rant	2024-11-08T02:40:19Z	Gladiator 2 Is Repeating A Historical Mistake From The Original By Copying An Iconic Moment	Gladiator 2's trailers show a scene that will mirror one of the original movie's most iconic moments while also repeating a historical inaccuracy.	https://screenrant.com/gladiator-2-thumbs-up-down-mistake-repeat-moment/
ESPN	2024-11-08T23:59:44Z	Texas Tech's 'Mahomes Strategy' threads lead Week 11 of college football uniforms	The Red Raiders' uniforms feature the Kansas City Chiefs quarterback's "Gladiator" logo.	https://www.espn.com/college-football/story/_/id/42273862/week-11-college-football-uniforms
Screen Rant	2024-11-10T17:13:07Z	Ridley Scott Shares When He May Retire (& It's No Time Soon)	In the leadup to Gladiator II's release, acclaimed director Ridley Scott reveals that he will not be retiring from the film industry any time soon.	https://screenrant.com/ridley-scott-retirement-plans-when-comments/
Just Jared	2024-11-12T06:42:19Z	Chris Evans Explains Why He's Sporting New Beard, Reveals Movie He's Filming	Chris Evans has been sporting a bushy new beard on his Red One press tour and he’s explaining the choice behind the facial hair. The 43-year-old actor was asked about his new look while attending the Red One premiere in New York City on Monday (November 11). …	https://www.justjared.com/2024/11/12/chris-evans-explains-why-hes-sporting-new-beard-reveals-movie-hes-filming/
Deadline	2024-11-10T22:23:39Z	Cynthia Erivo And Ariana Grande Recall Being “Devastated” Upon Wrapping ‘Wicked’: “I Still Have All Of My Wigs”	Wicked stars Cynthia Erivo and Ariana Grande had a difficult time flying away from their characters Elphaba and Glinda. In a recent interview with the New York Times, the two leading women discussed how their on-screen friendship has bled into real life, beco…	http://deadline.com/2024/11/cynthia-erivo-ariana-grande-wicked-wrapping-devastated-1236172190/
Deadline	2024-11-11T23:18:15Z	Michelle Yeoh Teases That Her Madame Morrible Character In ‘Wicked’ Film Took Liberties From The Broadway Show	At Saturday night’s L.A. premiere of Wicked, the Madame Morribles compared notes. Specifically, the musical’s Broadway actress Sheryl Lee Ralph and the film’s Michelle Yeoh who plays the head mistress and high witch of Shiz University. “We took a little bit o…	http://deadline.com/2024/11/wicked-michelle-yeoh-1236173105/
Vanity Fair	2024-11-11T17:42:02Z	Dwayne Johnson Admits to Being Late and Urinating in Bottles on Set	But he calls controversy surrounding his latest movie, “Red One,” “bullshit”as costar Chris Evans and director Jake Kasdan come to his defense.	https://www.vanityfair.com/hollywood/story/dwayne-johnson-admits-to-being-late-and-urinating-in-bottles-on-set-of-red-one
Screen Rant	2024-11-09T12:40:16Z	The Wicked Movie Is Making The Tin Man's Origin Even More Tragic Thanks To A Big Musical Change	Ethan Slater, who plays Boq in the Wicked movie adaptation, has teased an important change that will make the Tin Man's origin even more tragic.	https://screenrant.com/wicked-boq-nessa-story-musical-change-tin-man-origin/
Screen Rant	2024-11-10T18:20:16Z	Dwayne Johnson Is Set For The Best Movie Streak Of His Career, And It'll Immediately Make Up For His New $250M Disaster	Dwayne Johnson's Red One looks like it will be a critical and commercial failure, so how does the star's upcoming streak still seem red hot?	https://screenrant.com/dwayne-johnson-upcoming-movies-best-streak-career/
Bleeding Cool News	2024-11-09T05:52:08Z	Disney Has Released 'Beyond,' The End Credit Track For Moana 2	When they hit, Disney musicals have songs that make their way into the cultural ethos in a way that never fails to be fascinating. In recent years, we saw that with Let It Go and We Don't Talk About Bruno, but Moana and How Far I'll Go is absolutely one of th…	https://bleedingcool.com/movies/disney-has-released-beyond-the-end-credit-track-for-moana-2/
IndieWire	2024-11-10T20:08:03Z	Here’s Why Niche Titles Dominated the Top 20 Box Office on Veterans’ Day Weekend	Both 'Heretic' and 'The Best Christmas Pageant Ever' grossed $11 million, with 'Venom: The Last Dance' again at #1.	https://www.indiewire.com/news/box-office/venom-movies-veterans-day-box-office-top-20-1235064150/
Polygon	2024-11-16T14:17:19Z	The best sci-fi movies to watch on Netflix this November	Another month, another batch of exciting new releases in theaters to look forward to! Gladiator II, Wicked Part I, Moana 2, and more all slated to be released by the end of November. But what about a new sci-fi flick, or at the very least a good one to watch …	https://www.polygon.com/what-to-watch/476063/best-sci-fi-movies-watch-netflix-november-2024
Kotaku	2024-11-13T22:25:00Z	Watch Hugh Grant Do The Worst Jar Jar Binks Impression I've Ever Heard	Hugh Grant stars as a strange and dangerous villain in Heretic, A24's new horror flick that debuted with $11 million last weekend. And at one point in the film he does an impression of Star Wars character Jar-Jar Binks and folks, it’s the worst impression of …	https://kotaku.com/star-wars-jar-jar-hugh-grant-heretic-impression-clip-1851698047
Gizmodo.com	2024-11-17T21:00:36Z	Amazon’s Fine With Red One Not Being a Box Office Hit	Red One might not light the theatrical world on fire, but Amazon's confident Prime VIdeo will more than pick up the slack.	https://gizmodo.com/red-one-amazon-box-office-2000525582
Gizmodo.com	2024-11-16T21:00:46Z	Red One’s Krampus Was Made For Allllll the Monster Lovers Out There	The makeup team for Red One discuss what it took to make Kristofer Hivju into a monstrous beefcake for the season.	https://gizmodo.com/red-one-krampus-costume-2000525446
Substack.com	2024-11-16T03:06:29Z	Qualcomm RISCs, Arm Pulls: The Legal Battle for the Future of Client Computing	What happens when a gladiator takes on the “Warren Buffett of Japan”?	https://thechipletter.substack.com/p/qualcomm-riscs-arm-pulls-the-legal
Fast Company	2024-11-15T15:29:55Z	Airbnb and Colosseum partnership will offer visitors a gladiator experience	The ancient Roman Colosseum will be the venue of gladiator fights — albeit staged — for the first time in two millennia under a $1.5 million sponsorship deal with Airbnb that aims to promote “a more conscious tourism.”    But some visitors to the monument Thu…	https://www.fastcompany.com/91229714/airbnb-colosseum-partnership-will-offer-visitors-gladiator-experience
Digital Trends	2024-11-17T15:11:19Z	Paul Mescal will host ‘Saturday Night Live’ in December	This will be the first time Mescal has hosted the show, and comes two weeks after the premiere of 'Gladiator II.'	https://www.digitaltrends.com/movies/paul-mescal-host-saturday-night-live/
IndieWire	2024-11-17T19:02:39Z	How Netflix Put the Hurt on The Rock with $34 Million for Amazon MGM’s ‘Red One’	In happier news: Filipino romance "Happy, Love, Again" scored a nearly $10,000 per-theater average in 248 theaters.	https://www.indiewire.com/news/box-office/how-netflix-hurt-the-rock-amazon-mgm-red-one-1235066617/
Creative Bloq	2024-11-15T07:00:00Z	The Wicked vs Gladiator II mashup posters are here – and we are entertained	Glicked could be the next Barbenheimer.	https://www.creativebloq.com/design/poster-design/the-wicked-vs-gladiator-ii-mashup-posters-are-here-and-we-are-entertained
Deadline	2024-11-15T21:19:19Z	How To Watch ‘Wicked: Part One’: Is The Film Streaming Yet?	Jon M. Chu’s Wicked Part One is set to defy gravity when it comes to theaters just ahead of the Thanksgiving holiday. The first part of the musical film adaptation will compete against Ridley Scott’s Gladiator II, which arrives in theaters on the same date fo…	http://deadline.com/feature/wicked-streaming-where-to-watch-1236178279/
Variety	2024-11-16T16:13:31Z	Box Office: ‘Red One’ Has Itself a Fairly Little Opening Day With $10.9 Million	It’s beginning to look a lot like $30 million for the opening weekend of Dwayne Johnson and Chris Evans’ mega-budget Christmas actioner “Red One,” coming in on the shorter side of projections. The Amazon MGM Studios feature unwrapped $10.9 million from 4,032 …	https://variety.com/2024/film/box-office/red-one-opening-day-dwayne-johnson-chris-evans-1236211976/
Stereogum	2024-11-15T14:45:12Z	Ariana Grande’s Wicked Press Tour Seems To Be Getting More Attention Than Wicked Itself	Next week, Wicked finally comes out. The movie, the first in a two-part adaptation of a big Broadway musical, stars Ariana Grande as Galinda. Grande, who apparently just looks and talks like that now, has been promoting the film hard for basically an entire y…	https://www.stereogum.com/2287712/ariana-grandes-wicked-press-tour-seems-to-be-getting-more-attention-than-wicked-itself/news/
GameSpot	2024-11-13T14:54:00Z	The New Gladiator 4K Steelbook Is Only $20 Ahead Of Sequel's Theatrical Debut	Almost 25 years since it first released, you'd be hard-pressed to find a historical action movie better than Gladiator. With Gladiator II releasing in theaters November 22, it's the perfect time to rewatch the original. You're in luck, too, as Gladiator's 4K …	https://www.gamespot.com/articles/the-new-gladiator-4k-steelbook-is-only-20-ahead-of-sequels-theatrical-debut/1100-6526646/
/FILM	2024-11-14T16:55:51Z	Gladiator 2 Removed A Gay Kiss Involving Denzel Washington, And He Doesn't Seem Happy About It	Ridley Scott's Gladiator II sounds like a wild time at the Colosseum, but apparently Denzel Washington kissing another man was one bridge too far.	https://www.slashfilm.com/1713520/gladiator-2-removed-gay-kiss-denzel-washington/
/FILM	2024-11-15T13:00:22Z	How Much Gladiator II Needs To Make To Become A Box Office Hit	Ridley Scott's Gladiator II cost a pretty penny, which will make things trickier when it comes to turning a profit at the box office.	https://www.slashfilm.com/1713618/how-much-gladiator-2-needs-make-box-office-hit/
Cracked.com	2024-11-15T17:30:00Z	The Marketing of ‘Wicked’ Has Been an Unmitigated Disaster	If there’s anyone people hate to see get special privileges, it’s the Kardashians	https://www.cracked.com/article_44399_the-marketing-of-wicked-has-been-an-unmitigated-disaster.html
Gofugyourself.com	2024-11-14T03:00:08Z	Red One Rolls On With Lucy Liu in Gold	And The Rock in... well, red. The post Red One Rolls On With Lucy Liu in Gold first appeared on Go Fug Yourself.	https://www.gofugyourself.com/red-one-rolls-on-with-lucy-liu-in-gold-11-2024
IndieWire	2024-11-15T17:00:00Z	Cynthia Erivo Felt ‘Very Ill’ After Three-Hour ‘Wicked’ Audition, Was Bed-Ridden for Four Days with a 104-Degree Fever	Cynthia Erivo was bed-ridden for days after her 'Wicked' audition.	https://www.indiewire.com/news/general-news/cynthia-erivo-wicked-audition-made-me-sick-1235066133/
Livejournal.com	2024-11-17T18:08:57Z	Weekend Box Office: 'Red One' Takes the Top Spot	Box Office: Dwayne Johnson's $250 Million-Budgeted 'Red One' Debuts to Chilly $34 Million https://t.co/9IEi0Uua20 — Variety (@Variety) November 17, 2024Red One, the Dwayne Johnson and Chris Evans-starring holiday film with a gigantic budget of $250 million, …	https://ohnotheydidnt.livejournal.com/129569768.html
/FILM	2024-11-15T15:00:50Z	The Wicked Movie Could Be A Bigger Box Office Hit Than You Think	Talk about defying gravity: Wicked is positioned to not only become a box office hit, but possibly also one of the biggest movies of the year.	https://www.slashfilm.com/1712867/wicked-movie-2024-box-office-hit-signs/
TMZ	2024-11-14T14:58:03Z	Pedro Pascal's Transgender Sister Upstages Him at 'Gladiator II' Premiere	Pedro Pascal may be the star of the new 'Gladiator' flick, but all eyes were on his transgender sister, Lux, at the London premiere of the action movie. Check it out ... Pedro posed for photographers in an all-black getup for a screening at…	https://www.tmz.com/2024/11/14/pedro-pascal-transgender-sister-lux-gladiator-ii-premiere-london/
Rolling Stone	2024-11-15T15:43:11Z	Ariana Grande Schools Fallon on Oz Lore With ‘Wicked Witch of the East, Bro’ Meme Lip-Sync	Ariana Grande and Jimmy Fallon did a hilarious lip-sync recreation of the 'Wicked Witch of the East, Bro' viral video before 'The Tonight Show.'	http://www.rollingstone.com/tv-movies/tv-movie-news/ariana-grande-fallon-wicked-witch-of-the-east-bro-meme-1235167843/
TMZ	2024-11-15T15:12:11Z	Ariana Grande and Ethan Slater Embrace at 'Wicked' Premiere	Ariana Grande and Ethan Slater are letting everyone get a glimpse of their mostly private relationship ... engaging in some light PDA at the NYC premiere of "Wicked" Thursday night! The couple hit the red carpet in the Big Apple -- Ariana wearing a…	https://www.tmz.com/2024/11/15/ariana-grande-hugs-boyfriend-ethan-slater-wicked-premiere-new-york-city/
TMZ	2024-11-14T14:24:28Z	Denzel Washington Says He Kissed a Man on the Lips in 'Gladiator 2'	Denzel Washington brought some authenticity to his "Gladiator II" character's sexuality ... 'cause he says he straight-up kissed a dude in a scene -- but, fans won't get to see it. The actor sat down for an interview with Gayety -- an…	https://www.tmz.com/2024/11/14/denzel-washington-gladiator-2-kisses-man-gay-scene-cut/
Unherd.com	2024-11-16T23:25:36Z	GLADIATOR II: Perfect film for declining empire...	Is Ridley Scott a good filmmaker? It is surprisingly difficult to say, just as it is difficult to say, even after watching Gladiator II, whether or not it is a good film. Yet the original Gladiator was a perfect film, in the same way a trashy three-minute pop…	http://unherd.com/newsroom/gladiator-ii-the-perfect-film-for-americas-declining-empire/
Slickdeals.net	2024-11-17T16:36:14Z	30.5" Gladiator 1-Drawer Workbench $103.50 + Free Shipping	Lowe's has for *MyLowe's Rewards Members* (free to join): *30.5" Gladiator 1-Drawer Workbench* on sale for* $103.49* (discount applied in cart when signed in to MyLowe's account). *Shipping is free*,...	https://slickdeals.net/f/17895417-lowe-s-myrewards-members-30-5-gladiator-1-drawer-workbench-2-colors-103-49-free-shipping?utm_source=rss&utm_content=fp&utm_medium=RSS2
Slickdeals.net	2024-11-17T16:21:47Z	Gladiator Ready-to-Assemble Wall-Mount Garage Cabinet (28" x 28" x 12") from $78.75 + Free Shipping	Lowe's has for *MyLowe's Rewards Members* (free to join): *Gladiator Ready-to-Assemble Wall-Mount Garage Cabinet *(28" x 28" x 12") on sale with prices starting *from $78.74* (discount applied in...	https://slickdeals.net/f/17895369-lowe-s-myrewards-members-gladiator-ready-to-assemble-wall-mount-garage-cabinet-white-28-x-28-x-12-78-75-free-shipping?utm_source=rss&utm_content=fp&utm_medium=RSS2
Slickdeals.net	2024-11-17T22:05:19Z	Gladiator Ready-to-Assemble 3/4 Door Wall GearBox Steel Garage Cabinet from $75 + Free Shipping	Lowes [lowes.com] has for MyRewards Members: *28" x 28" x 12*" *Gladiator Ready-to-Assemble 3/4 Door Wall GearBox Steel Wall-mounted Garage Cabinet *on sale for *$74.99 *(note discount appears in...	https://slickdeals.net/f/17895318-gladiator-ready-to-assemble-3-4-door-wall-gearbox-steel-garage-cabinet-from-75-free-shipping?utm_source=rss&utm_content=fp&utm_medium=RSS2
Slickdeals.net	2024-11-17T22:05:19Z	Gladiator Ready-to-Assemble 3/4 Door Wall GearBox Steel Garage Cabinet from $75 + Free Shipping	Lowes [lowes.com] has for MyRewards Members: *28" x 28" x 12*" *Gladiator Ready-to-Assemble 3/4 Door Wall GearBox Steel Wall-mounted Garage Cabinet *on sale for *$74.99 *(note discount appears in...	https://slickdeals.net/f/17895318-lowe-s-myrewards-members-28-x-28-x-12-gladiator-ready-to-assemble-3-4-door-wall-gearbox-steel-wall-mounted-garage-cabinet-2-colors-75-free-shipping?utm_source=rss&utm_content=fp&utm_medium=RSS2
TMZ	2024-11-13T15:35:50Z	Ariana Grande, Cynthia Erivo Perform 'I'm Every Woman' Live on 'Today'	Ariana Grande and Cynthia Erivo are proving they're perfectly in-sync ... busting out into song during their recent appearance on "TODAY." Check it out ... the stars of the upcoming "Wicked" film sit down with Savannah Guthrie and Hoda Kotb to…	https://www.tmz.com/2024/11/13/wicked-ariana-grande-cynthia-erivo-perform-every-woman-live-today-show/
TMZ	2024-11-14T16:57:29Z	Ariana Grande, Cynthia Erivo Defend 'Crying' in 'Wicked' Press Tour Interviews	Cynthia Erivo and Ariana Grande are feeling "Popular" ahead of the release of "Wicked" ... admitting they've cried through a number of press interviews for the musical movie. The actresses, who play Elphaba and Glinda, respectively, in the new…	https://www.tmz.com/2024/11/14/ariana-grande-cynthia-erivo-defend-crying-wicked-movie-press-tour-interviews/
HYPEBEAST	2024-11-16T08:56:51Z	Conan O'Brien To Host 2025 Oscars	The Academy of Motion Picture Arts and Sciences has named Conan O'Brien as the host of the 97th Academy Awards.The comedian, host and writer is set to take over hosting duties from Jimmy Kimmel, who served as the Oscars host for two years straight. “America d…	https://hypebeast.com/2024/11/conan-obrien-to-host-2025-oscars-academy-awards
Deadline	2024-11-14T18:56:45Z	Dwayne Johnson Says ‘Red One’ Needs Imax Screens Like Christopher Nolan’s ‘Oppenheimer’: “With This Technology Could Be Game Over”	Dwayne Johnson is pleased with his latest movie, Red One, and believes it should be released on Imax screens like Christopher Nolan’s Oppenheimer. In an interview, the Black Adam actor said that he watched Nolan’s World War II epic in the same Imax screening …	http://deadline.com/2024/11/dwayne-johnson-red-one-needs-imax-screens-christopher-nolan-oppenheimer-1236177045/
Deadline	2024-11-15T15:37:06Z	‘Red One’ Clears $3.7M Previews: Dwayne Johnson & Chris Evans $200M+ Production Eyes $35M Opening – Friday AM Box Office	The very expensive, but typically priced, Dwayne Johnson $200M+ Christmas package Red One began its weekend journey last night with previews totaling $3.7M. Note that figure also includes monies from a Sunday special screening. The movie has been sitting stil…	http://deadline.com/2024/11/box-office-red-one-dwayne-johnson-chris-evans-1236177871/
Forbes	2024-11-13T19:37:28Z	When Is Dwayne Johnson And Chris Evans’ ‘Red One’ Coming To Streaming?	The Christmas movie "Red One"—Dwayne “The Rock” Johnson and Chris Evans’ Santa Claus action-adventure—is new in theaters this week. When will it be available to watch at home?	https://www.forbes.com/sites/timlammers/2024/11/13/when-is-dwayne-johnson-and-chris-evans-red-one-coming-to-streaming/
Forbes	2024-11-14T22:48:20Z	Does Dwayne Johnson Holiday Movie ‘Red One’ Have A Post-Credits Scene?	Dwayne Johnson and Chris Evans’ Christmas movie “Red One” is new in theaters. Should you stick around for the end credits?	https://www.forbes.com/sites/timlammers/2024/11/14/does-dwayne-johnson-holiday-movie-red-one-have-a-post-credits-scene/
Forbes	2024-11-16T19:38:42Z	‘Red One’ Targets Weaker Than Expected $30 Million Weekend Box Office	“Red One”—Dwayne Johnson and Chris Evans’ Christmas action adventure movie—is coming in at the low end of projections in its opening weekend at the domestic box office.	https://www.forbes.com/sites/timlammers/2024/11/16/red-one-targets-weaker-than-expected-30-million-weekend-box-office/
Business Insider	2024-11-14T11:17:18Z	Paul Mescal gained 22 pounds for 'Gladiator II,' then had to lose 26 in 2 months. He said it was 'misery.'	Mescal said he had to lose weight to film another movie, "The History of Sound," after "Gladiator 2."	https://www.businessinsider.com/paul-mescal-gladiator-2-workout-weight-gain-loss-miserable-2024-11
TMZ	2024-11-16T19:17:57Z	'Gladiator II' Gay Kiss Was Among Several Improvised Takes Cut, Decision Wasn't Prejudice	Denzel Washington threw some shade at the producers of "Gladiator II" when he talked about a gay kiss he had in the film that was cut, allegedly over cold feet ... but it seems there is more to the story, TMZ is told. A production source tells us…	https://www.tmz.com/2024/11/16/gladiator-ii-gay-kiss-one-of-several-cut-takes/
TMZ	2024-11-13T21:38:25Z	Denzel Washington, Pedro Pascal Lead Stars at 'Gladiator 2' London Premiere	The "Gladiator II" cast will soon enter the Box Office Colosseum ... but, for now, they're simply enjoying the run-up to the wide release of the film -- attending the premiere in London. Denzel Washington led the way for the 'G2' stars ... King…	https://www.tmz.com/2024/11/13/denzel-washington-pedro-pascal-gladiator-2-movie-premiere-london/
Slickdeals.net	2024-11-15T01:06:37Z	Xfinity Diamond / Platinum Rewards Members: Fandango Movie Tickets to Wicked Get 2 Free Tickets (Claim by Dec 6)	Xfinity Rewards offers *Xfinity Diamond / Platinum Rewards Members*: *Buy One, Get One Free* for *Fandango Movie Tickets to Wicked* when you follow the steps below and use your unique promo code at...	https://slickdeals.net/f/17889393-xfinity-platinum-diamond-rewards-members-get-2-free-tickets-to-see-wicked?utm_source=rss&utm_content=fp&utm_medium=RSS2
Nerdist	2024-11-13T16:37:05Z	RED ONE Delivers a Mediocre Christmas Gift Meant for No One	Red One starring Chris Evans and Dwayne Johnson isn't bad. The problem is it's not good, either, because it has no idea who it's actually for. The post RED ONE Delivers a Mediocre Christmas Gift Meant for No One appeared first on Nerdist.	https://nerdist.com/article/red-one-movie-chris-evans-dwayne-johnson-review/
The Escapist	2024-11-13T01:48:00Z	Johnathan Bailey Reunited with an Unexpected Bridgerton Co-Star on Wicked	Bridgerton star Jonathan Bailey is set to appear in Wicked, but he's not the only Bridgerton actor on set this time.	https://www.escapistmagazine.com/johnathan-bailey-reunited-with-an-unexpected-bridgerton-co-star-on-wicked/
TMZ	2024-11-14T12:34:12Z	Denzel Washington Has Awkward Encounter With King Charles, Video Shows	Denzel Washington typically portrays a cool and confident character in his films ... yet he was anything but that when he met King Charles at the London premiere of "Gladiator II." The Oscar-winning actor stepped onto the red carpet at the…	https://www.tmz.com/2024/11/14/denzel-washington-king-charles-gladiator-london-ridley-scott/
Thoughtcatalog.com	2024-11-15T14:00:34Z	Review: ‘Gladiator II’ Ascends To Bigger And Louder Heights – But It Isn’t Better	Gladiator II strikes hard, though it relies too much on the past rather than putting trust in the future.	https://thoughtcatalog.com/sergio-pereira/2024/11/gladiator-2-review/
IndieWire	2024-11-14T22:00:00Z	Denzel Washington Says Gay ‘Gladiator II’ Kiss Was Cut: ‘I Think They Got Chicken’	"I kissed a guy full on the lips and I guess they weren’t ready for that yet."	https://www.indiewire.com/news/general-news/denzel-washington-gladiator-ii-gay-kiss-cut-1235065933/
Deadline	2024-11-15T20:00:00Z	‘Heretic’ Filmmakers Scott Beck & Bryan Woods Address “Complacency” Within Hollywood & Innovations Required To Avoid “Future Of Fatigue”	Like Mr. Reed, the villain at the center of their A24 horror thriller Heretic, filmmakers Scott Beck and Bryan Woods were preoccupied with an experiment. An embodiment of lifelong existential questions and concerns, their latest project posed an unusual quest…	http://deadline.com/2024/11/heretic-filmmakers-interview-hollywood-complacency-cultural-moments-1236177508/
Deadline	2024-11-13T17:46:58Z	Ridley Scott On Why ‘Gladiator II’ Is His Most Ambitious Film: Will It Finally Win Him The Oscar? – The Deadline Q&A	EXCLUSIVE: Every interview Ridley Scott has done with Deadline has turned into a master class on his cinematic exercises in world creation, ranging from Alien, to Blade Runner, Thelma & Louise, Blackhawk Down, Napoleon, Prometheus, The Martian and Gladiator t…	http://deadline.com/2024/11/gladiator-2-ridley-scott-interview-1236175248/
Creative Bloq	2024-11-13T11:00:20Z	Mattel's X-rated Wicked design blunder is hilarious	Parents have been told to discard the packaging from Wicked dolls.	https://www.creativebloq.com/design/packaging-design/mattels-x-rated-wicked-design-blunder-is-hilarious
TMZ	2024-11-13T23:03:57Z	'Toy Scout' Encourages Folks to Cash in 'Wicked' Mattel Toys With Porn Link	The Toy Scout, Joel Magee, is advising people against tossing out the "Wicked" toys incorrectly labeled with a porn link ... explaining owners could majorly cash in on the X-rated error. The toy expert tells TMZ ... he's never seen a mistake like…	https://www.tmz.com/2024/11/13/toy-scout-joel-agee-wicked-mattel-toys-porn-link-mistake-resell-for-profit/
Thoughtcatalog.com	2024-11-13T17:00:08Z	7 Moments the Wicked Film Absolutely Must Keep from the Musical	For those excited about the film adaptation of Wicked, these are what we must see from the original Broadway musical.	https://thoughtcatalog.com/jamie-lerner/2024/11/7-moments-the-wicked-film-absolutely-must-keep-from-the-musical/
Slickdeals.net	2024-11-16T14:58:00Z	Digital 4K UHD Films: The Prestige, Gladiator, 2001: A Space Odyssey & More $5 each	The list is in the wiki post.    https://www.amazon.com/stores/pag...B08GSPL2D7	https://slickdeals.net/f/17893164-4k-uhd-digital-movies-the-prestige-gladiator-2001-a-space-odyssey-more-5-each-at-amazon?utm_source=rss&utm_content=fp&utm_medium=RSS2
IndieWire	2024-11-15T21:00:00Z	Ariana Grande Had to ‘Pitch’ Lorne Michaels to Allow Bowen Yang to Be in ‘Wicked’	"I knew that it was a huge, massive ask and also, probably an impossible one."	https://www.indiewire.com/news/general-news/ariana-grande-lorne-michaels-bowen-yang-wicked-1235065623/
IndieWire	2024-11-17T20:30:00Z	Jonathan Bailey Says Being the ‘Only Boy’ in Gymnastics Informed His ‘Wicked’ Character	Bailey plays Fiyero in the film adaptation of the hit Broadway musical, love interest to both Galinda and Elphaba and quite the flexible dancer.	https://www.indiewire.com/news/general-news/jonathan-bailey-talks-role-in-wicked-1235066637/
